ID,Club,POS,GP,GS,A,GWA,HmA,RdA,A.90min,Timestamp
Marco Etcheverry,DC,4,26,23,19,6,10,9,0.8,1996
Carlos Valderrama,TB,4,23,23,17,6,13,4,0.74,1996
Preki,KC,4,32,32,13,2,9,4,0.41,1996
Robert Warzycha,CLB,4,20,20,11,3,8,3,0.57,1996
Adrian Paz,CLB,4,27,19,10,0,4,6,0.5,1996
Tab Ramos,MET,4,25,25,10,3,5,5,0.42,1996
Mark Chung,KC,4,32,32,9,2,5,4,0.28,1996
Roberto Donadoni,MET,4,17,17,8,3,7,1,0.47,1996
Giuseppe Galderisi,NE,6,25,22,8,2,3,5,0.37,1996
Billy Thompson,CLB,4,24,24,8,1,5,3,0.35,1996
John Harkes,DC,4,29,28,8,2,6,2,0.29,1996
Gerell Elliott,DAL,6,20,16,7,2,1,6,0.41,1996
Alberto Naveda,NE,6,25,20,7,2,5,2,0.36,1996
Vitalis Takawira,KC,6,28,25,7,0,4,3,0.28,1996
Ted Eck,DAL,5,26,16,6,2,4,2,0.35,1996
Welton,NE,6,29,20,6,1,2,4,0.28,1996
Mike Sorber,KC,4,23,23,6,1,5,1,0.28,1996
Martin Vasquez,TB,4,31,31,6,0,6,0,0.2,1996
Darren Sawatzky,NE,6,28,19,5,1,4,1,0.25,1996
Leonel Alvarez,DAL,4,22,22,5,2,4,1,0.23,1996
Jason Kreis,DAL,4,31,29,5,0,3,2,0.18,1996
Richie Williams,DC,4,30,30,5,1,2,3,0.18,1996
Frank Klopas,KC,6,22,16,4,1,3,1,0.29,1996
Pete Marino,CLB,6,29,18,4,1,1,3,0.21,1996
Miles Joseph,MET,4,24,23,4,0,2,2,0.19,1996
Roy Lassiter,TB,6,30,30,4,2,2,2,0.14,1996
Evans Wise,TB,4,23,17,3,0,1,2,0.18,1996
Steve Rammel,DC,6,26,20,3,0,3,0,0.16,1996
Hugo Sanchez,DAL,6,23,21,3,1,2,1,0.16,1996
Paul Keegan,NE,6,27,20,3,0,1,2,0.15,1996
Brian Haynes,DAL,4,26,23,3,1,1,2,0.14,1996
Brian McBride,CLB,6,28,28,3,0,2,1,0.12,1996
Maurice Johnston,KC,5,29,29,3,2,2,1,0.1,1996
Eric Eichmann,KC,6,15,4,2,0,1,1,0.37,1996
Manny Lagos,MET,4,6,6,2,1,1,1,0.37,1996
Victor Mella,NE,4,8,6,2,1,1,1,0.31,1996
Antony De Avila,MET,6,8,7,2,1,1,1,0.28,1996
Imad Baba,NE,4,11,8,2,1,1,1,0.24,1996
Washington Rodriguez,DAL,5,14,9,2,1,2,0,0.22,1996
A.J. Wood,MET,6,21,13,2,0,2,0,0.16,1996
Brian Maisonneuve,CLB,4,15,13,2,1,1,1,0.15,1996
Todd Yeagley,CLB,4,22,14,2,0,2,0,0.14,1996
Marcelo Carrera,CLB,6,30,12,2,0,2,0,0.13,1996
John Kerr,DAL,6,19,16,2,2,2,0,0.13,1996
Goran Hunjak,TB,4,21,15,2,0,2,0,0.13,1996
Kevin Wylie,NE,6,22,22,2,0,1,1,0.1,1996
Doctor Khumalo,CLB,4,25,23,2,1,1,1,0.09,1996
Raul Diaz Arce,DC,6,28,28,2,0,0,2,0.08,1996
Mark Santel,DAL,4,30,28,2,0,2,0,0.07,1996
Steve Ralston,TB,4,31,31,2,0,1,1,0.07,1996
Obi Monome,CLB,4,1,0,1,0,0,1,3.46,1996
Todd Miller,CLB,4,3,2,1,1,1,0,0.57,1996
Petter Villegas,MET,4,3,2,1,1,0,1,0.55,1996
Nidal Baba,MET,4,3,1,1,1,0,1,0.47,1996
Ian Hennessey,MET,4,8,4,1,0,0,1,0.29,1996
Brian Kamler,DC,4,12,3,1,1,1,0,0.19,1996
Edmundo Rodriguez,MET,4,11,5,1,0,0,1,0.19,1996
Robert Ukrop,NE,6,9,8,1,0,0,1,0.14,1996
Kevin Koetters,KC,4,15,6,1,0,0,1,0.12,1996
Rob Smith,CLB,4,9,9,1,0,1,0,0.12,1996
Damian Silvera,MET,4,15,8,1,1,1,0,0.11,1996
Chris Unger,MET,4,16,12,1,0,0,1,0.09,1996
Shawn Medved,DC,4,27,13,1,0,1,0,0.08,1996
Joe-Max Moore,NE,6,14,14,1,0,1,0,0.07,1996
Mike Burns,NE,4,17,14,1,0,1,0,0.07,1996
Giovanni Savarese,MET,6,26,15,1,0,1,0,0.06,1996
Lawrence Lozzano,DAL,4,31,31,1,0,1,0,0.03,1996
Rivers Guthrie,TB,4,0,0,0,0,0,0,0,1996
Ricci Greenwood,CLB,4,1,0,0,0,0,0,0,1996
Stan Lembryk,MET,4,1,0,0,0,0,0,0,1996
Omid Namazi,MET,4,1,0,0,0,0,0,0,1996
Bojan Vuckovic,NE,6,1,0,0,0,0,0,0,1996
Brent Longenecker,MET,4,2,0,0,0,0,0,0,1996
Martin Munnelly,MET,4,1,0,0,0,0,0,0,1996
Travis Rinker,MET,4,3,0,0,0,0,0,0,1996
Mirsad Huseinovic,MET,4,1,1,0,0,0,0,0,1996
Yari Allnutt,KC,6,1,0,0,0,0,0,0,1996
Patrick Tardieu,NE,6,5,0,0,0,0,0,0,1996
Ben Crawley,DC,6,5,0,0,0,0,0,0,1996
Danny Barber,MET,4,1,1,0,0,0,0,0,1996
Ken Hesse,MET,6,1,1,0,0,0,0,0,1996
Louis Ken-Kwofie,MET,4,1,1,0,0,0,0,0,1996
Jesse Marsch,DC,4,4,0,0,0,0,0,0,1996
Sterling Wescott,DC,4,2,1,0,0,0,0,0,1996
Jimmy Glenn,DAL,6,9,0,0,0,0,0,0,1996
George Gelnovatch,DC,4,2,2,0,0,0,0,0,1996
Paul Young,CLB,6,4,1,0,0,0,0,0,1996
Mac Cozier,CLB,6,13,0,0,0,0,0,0,1996
Juan Suarez,DC,6,2,2,0,0,0,0,0,1996
Mike Huwiler,DC,4,5,3,0,0,0,0,0,1996
Jorge Flores,DAL,4,8,3,0,0,0,0,0,1996
Brandon Ward,CLB,4,6,3,0,0,0,0,0,1996
Dante Washington,CLB,6,9,2,0,0,0,0,0,1996
Chris Brauchle,MET,4,5,3,0,0,0,0,0,1996
Alan Prampin,KC,6,15,2,0,0,0,0,0,1996
Nelson Vargas,TB,4,9,4,0,0,0,0,0,1996
Mickey Kydes,MET,4,11,7,0,0,0,0,0,1996
Diego Viera,TB,6,17,6,0,0,0,0,0,1996
Shane Battelle,CLB,4,15,10,0,0,0,0,0,1996
Chad Ashton,DAL,4,23,10,0,0,0,0,0,1996
Erik Imler,DC,4,19,15,0,0,0,0,0,1996
Derek Backman,TB,4,25,14,0,0,0,0,0,1996
Zak Ibsen,DAL,4,22,18,0,0,0,0,0,1996
Janusz Michallik,CLB,4,31,28,0,0,0,0,0,1996
Carlos Valderrama,TB,4,20,20,19,6,13,6,0.98,1997
Preki,KC,4,27,27,17,4,15,2,0.66,1997
Marco Etcheverry,DC,4,20,19,11,2,7,4,0.58,1997
Steve Ralston,TB,4,29,29,11,5,9,2,0.4,1997
Robert Warzycha,CLB,4,31,31,11,3,6,5,0.36,1997
Miles Joseph,MET,4,29,15,10,2,6,4,0.52,1997
Antony De Avila,MET,6,23,21,9,2,8,1,0.42,1997
John Harkes,DC,4,25,23,9,3,5,4,0.39,1997
Maurice Johnston,KC,5,29,29,9,3,6,3,0.32,1997
Richie Williams,DC,4,30,29,9,0,3,6,0.31,1997
Roberto Donadoni,MET,4,32,31,9,3,7,2,0.3,1997
Brian Maisonneuve,CLB,4,32,30,9,2,6,3,0.3,1997
Jaime Moreno,DC,6,20,20,8,0,6,2,0.42,1997
Giuseppe Galderisi,NE,6,23,22,8,4,7,1,0.42,1997
Mark Chung,KC,4,32,32,8,3,4,4,0.25,1997
Damian,DAL,6,19,19,7,2,5,2,0.43,1997
Frank Klopas,KC,6,27,24,7,0,6,1,0.32,1997
Vitalis Takawira,KC,6,28,23,7,1,3,4,0.29,1997
Brian McBride,CLB,6,13,13,6,2,2,4,0.51,1997
Gilmar,TB,5,16,16,6,0,3,3,0.45,1997
Raul Diaz Arce,DC,6,22,20,6,2,4,2,0.3,1997
Chiquinho Conde,NE,6,25,25,6,1,6,0,0.25,1997
Dante Washington,DAL,6,30,25,6,2,2,4,0.25,1997
Jason Kreis,DAL,4,32,21,6,2,1,5,0.25,1997
Alberto Naveda,NE,6,29,28,6,0,4,2,0.23,1997
Mark Santel,DAL,4,31,26,6,3,3,3,0.22,1997
Ben Iroha,DC,4,21,18,5,1,3,2,0.32,1997
Gerell Elliott,DAL,6,28,15,5,0,3,2,0.3,1997
Jorge Salcedo,CLB,4,28,26,5,2,3,2,0.2,1997
Imad Baba,NE,4,29,28,5,1,3,2,0.19,1997
Tab Ramos,MET,4,13,13,4,1,4,0,0.36,1997
John Kerr,NE,6,19,14,4,0,2,2,0.32,1997
Doctor Khumalo,CLB,4,18,18,4,1,2,2,0.27,1997
Brian Kelly,MET,4,21,14,4,2,1,3,0.27,1997
Ted Eck,DAL,5,30,22,4,1,0,4,0.2,1997
Daniel Peinado,DAL,4,25,22,4,2,3,1,0.19,1997
Giovanni Savarese,MET,6,29,23,4,1,2,2,0.17,1997
Paul Wright,KC,6,30,18,3,1,3,0,0.16,1997
A.J. Wood,CLB,6,29,21,3,0,1,2,0.15,1997
Alejandro Farias,NE,4,25,24,3,0,3,0,0.13,1997
Martin Vasquez,TB,4,28,28,3,0,2,1,0.11,1997
Edmundo Rodriguez,KC,4,16,4,2,0,2,0,0.33,1997
Marco Ferruzzi,TB,4,19,5,2,1,1,1,0.31,1997
Nelson Vargas,TB,4,21,9,2,0,2,0,0.19,1997
Joe-Max Moore,NE,6,13,12,2,1,0,2,0.18,1997
Jason Farrell,CLB,6,18,10,2,0,1,1,0.18,1997
Manny Lagos,MET,4,15,15,2,1,2,0,0.15,1997
Marcelo Carrera,CLB,6,20,14,2,0,1,1,0.15,1997
Roy Lassiter,TB,6,24,23,2,2,2,0,0.1,1997
Mike Burns,NE,4,32,32,2,1,2,0,0.06,1997
Gerson Echeverry,MET,6,1,1,1,0,1,0,1.22,1997
Peter Hattrup,DAL,4,7,2,1,0,1,0,0.4,1997
Billy Thompson,CLB,4,6,4,1,0,1,0,0.3,1997
Bill Harte,NE,4,9,5,1,1,0,1,0.2,1997
Paul Keegan,NE,6,16,5,1,0,0,1,0.14,1997
Jorge Flores,DAL,4,12,8,1,0,0,1,0.13,1997
Guido,MET,4,9,9,1,0,0,1,0.11,1997
Braeden Cloutier,MET,4,17,10,1,0,1,0,0.1,1997
Brian Johnson,KC,4,14,10,1,1,0,1,0.09,1997
Joao Batista,TB,4,17,12,1,1,1,0,0.09,1997
Andrew Lewis,MET,4,19,15,1,0,0,1,0.06,1997
Todd Yeagley,CLB,4,27,22,1,0,1,0,0.05,1997
Ike Udeh,KC,6,0,0,0,0,0,0,0,1997
Gabe Jones,DAL,6,1,0,0,0,0,0,0,1997
Nino Da Silva,KC,6,1,0,0,0,0,0,0,1997
Jamel Mitchell,KC,4,1,0,0,0,0,0,0,1997
Patrick Olalere,NE,6,1,0,0,0,0,0,0,1997
Juan Sastoque,DAL,6,2,0,0,0,0,0,0,1997
Rob Johnson,MET,6,2,0,0,0,0,0,0,1997
Kevin Wylie,NE,6,3,0,0,0,0,0,0,1997
Dan Stebbins,DAL,6,1,1,0,0,0,0,0,1997
Altimont Butler,CLB,4,1,1,0,0,0,0,0,1997
Joey Thieman,DC,4,3,0,0,0,0,0,0,1997
Brian Haynes,DAL,4,1,1,0,0,0,0,0,1997
Steve Klein,NE,4,4,0,0,0,0,0,0,1997
Todd Miller,CLB,4,3,1,0,0,0,0,0,1997
Eric Quill,TB,6,2,1,0,0,0,0,0,1997
Jake Dancy,KC,4,3,0,0,0,0,0,0,1997
Musa Shannon,TB,5,5,1,0,0,0,0,0,1997
Brian Kamler,DC,4,5,1,0,0,0,0,0,1997
Damian Silvera,KC,4,3,1,0,0,0,0,0,1997
Derek Backman,TB,4,3,2,0,0,0,0,0,1997
Silvio Rudman,CLB,4,6,2,0,0,0,0,0,1997
Rob Jachym,CLB,6,9,1,0,0,0,0,0,1997
Carlos Parra,MET,4,4,3,0,0,0,0,0,1997
Janusz Michallik,CLB,4,10,6,0,0,0,0,0,1997
Erik Imler,DC,4,15,9,0,0,0,0,0,1997
Darren Sawatzky,NE,6,26,5,0,0,0,0,0,1997
Evans Wise,NE,4,22,8,0,0,0,0,0,1997
Kerry Zavagnin,MET,4,21,12,0,0,0,0,0,1997
Rob Smith,CLB,4,25,8,0,0,0,0,0,1997
Sam George,NE,4,23,14,0,0,0,0,0,1997
Mike Sorber,MET,4,22,22,0,0,0,0,0,1997
Marco Etcheverry,DC,4,29,29,19,5,11,8,0.66,1998
Joe-Max Moore,NE,6,21,21,15,3,7,8,0.72,1998
Jerzy Podbrozny,CHI,6,26,25,14,4,13,1,0.64,1998
Preki,KC,4,25,24,13,3,8,5,0.54,1998
Carlos Valderrama,MIA,4,18,18,12,4,10,2,0.7,1998
Peter Nowak,CHI,4,24,24,12,4,7,5,0.56,1998
Paul Dougherty,MET,6,29,23,12,4,7,5,0.54,1998
Alan Prampin,TB,6,31,28,11,3,5,6,0.4,1998
Jaime Moreno,DC,6,31,31,11,2,4,7,0.38,1998
Robert Warzycha,CLB,4,25,19,10,4,7,3,0.51,1998
Jason Farrell,CLB,6,28,24,10,1,9,1,0.45,1998
Chris Armas,CHI,4,31,31,10,3,4,6,0.32,1998
Mauricio Ramos,TB,4,22,21,9,2,5,4,0.42,1998
Diego Serna,MIA,6,26,23,9,1,7,2,0.41,1998
Roman Kosecki,CHI,6,25,25,9,0,7,2,0.41,1998
Ante Razov,CHI,6,30,24,9,3,5,4,0.39,1998
Mike Burns,NE,4,23,23,8,4,4,4,0.36,1998
Ben Olsen,DC,4,31,24,8,1,3,5,0.34,1998
Billy Thompson,CLB,4,29,24,8,2,5,3,0.33,1998
Steve Ralston,TB,4,30,29,8,2,2,6,0.29,1998
Mark Chung,KC,4,30,29,8,1,7,1,0.28,1998
Jason Kreis,DAL,4,30,30,8,2,5,3,0.28,1998
Roy Lassiter,DC,6,31,29,8,1,4,4,0.27,1998
Raul Diaz Arce,NE,6,32,32,8,2,4,4,0.25,1998
Oscar Pareja,DAL,4,19,17,7,3,3,4,0.42,1998
Jorge Salcedo,CHI,4,26,21,7,1,3,4,0.33,1998
Brian McBride,CLB,6,24,24,7,1,5,2,0.3,1998
Giovanni Savarese,MET,6,30,25,7,2,6,1,0.29,1998
Edwin Gorter,NE,4,28,27,7,0,2,5,0.26,1998
Marcelo Vega,MET,4,17,13,6,2,4,2,0.51,1998
Paulinho McLaren,MIA,6,16,15,6,1,4,2,0.46,1998
Paul Wright,KC,6,30,25,6,4,3,3,0.26,1998
Mike Sorber,MET,4,28,24,6,1,5,1,0.25,1998
Leonel Alvarez,DAL,4,27,27,6,2,3,3,0.23,1998
John Harkes,DC,4,29,29,6,1,5,1,0.21,1998
Kris Kelderman,MIA,4,21,14,5,2,4,1,0.38,1998
Tab Ramos,MET,4,17,16,5,0,4,1,0.31,1998
Dante Washington,DAL,6,28,21,5,1,2,3,0.24,1998
Jim Rooney,MET,4,28,23,5,0,4,1,0.22,1998
Stern John,CLB,6,27,25,5,1,4,1,0.21,1998
Marcelo Herrera,MIA,5,17,17,4,1,3,1,0.25,1998
Frank Klopas,CHI,6,27,17,4,1,1,3,0.24,1998
Pablo Mastroeni,MIA,4,23,19,4,2,2,2,0.22,1998
Mark Santel,DAL,4,21,20,4,1,3,1,0.22,1998
Brian Kamler,DC,4,22,20,4,1,3,1,0.21,1998
Imad Baba,NE,4,30,29,4,1,1,3,0.14,1998
Richie Williams,DC,4,31,30,4,0,1,3,0.13,1998
Leo Cullen,MIA,4,31,30,4,0,2,2,0.13,1998
Johnny Torres,NE,6,20,16,3,0,1,2,0.23,1998
Roy Wegerle,DC,6,17,15,3,0,3,0,0.21,1998
Mickey Trotman,DAL,6,23,15,3,1,0,3,0.21,1998
Vitalis Takawira,KC,6,29,21,3,1,2,1,0.15,1998
Henry Gutierrez,MIA,4,26,20,3,1,1,2,0.15,1998
Paul Rideout,KC,6,27,23,3,0,3,0,0.13,1998
Brian Kelly,MET,4,29,26,3,0,3,0,0.13,1998
Jesse Marsch,CHI,4,29,25,3,1,1,2,0.12,1998
Goran Hunjak,KC,4,12,2,2,0,1,1,0.69,1998
Billy Walsh,MET,4,8,3,2,0,1,1,0.53,1998
Alain Sutter,DAL,4,4,4,2,0,1,1,0.53,1998
Andrew Gregor,CLB,4,10,3,2,0,2,0,0.5,1998
Brian West,CLB,5,13,4,2,1,2,0,0.38,1998
Miles Joseph,MET,4,15,3,2,1,1,1,0.38,1998
Kerry Zavagnin,MET,4,18,7,2,1,1,1,0.24,1998
Musa Shannon,TB,5,18,8,2,1,1,1,0.22,1998
Gilmar,TB,5,12,11,2,2,1,1,0.2,1998
Damian,DAL,6,15,13,2,1,0,2,0.19,1998
Carlos Parra,MET,4,18,16,2,1,2,0,0.13,1998
Rob Smith,CLB,4,24,15,2,1,1,1,0.12,1998
Refik Sabanadzovic,KC,4,21,19,2,2,1,1,0.11,1998
Todd Yeagley,CLB,4,27,22,2,0,1,1,0.09,1998
Maurice Johnston,KC,5,26,23,2,0,1,1,0.09,1998
Ted Eck,DAL,5,31,28,2,1,0,2,0.08,1998
Jamar Beasley,NE,4,3,0,1,0,1,0,1.84,1998
Brian Loftin,TB,6,8,2,1,0,0,1,0.41,1998
Jimmy Glenn,CLB,6,5,3,1,0,1,0,0.37,1998
Mike Slivinski,DC,4,16,1,1,1,0,1,0.35,1998
Brian Taylor,MIA,4,6,3,1,0,0,1,0.31,1998
Ramiro Corrales,MET,4,4,3,1,0,1,0,0.3,1998
Carlos Rocha,NE,6,16,4,1,0,1,0,0.17,1998
Andrew Lewis,CHI,4,13,6,1,0,0,1,0.14,1998
Jair,NE,4,11,8,1,0,1,0,0.14,1998
Evans Wise,NE,4,17,6,1,0,0,1,0.12,1998
Zak Ibsen,CHI,4,27,5,1,1,1,0,0.1,1998
Jeff Cunningham,CLB,6,25,8,1,1,1,0,0.08,1998
Gerell Elliott,DAL,6,17,11,1,0,1,0,0.08,1998
Chad Deering,DAL,4,14,13,1,0,1,0,0.08,1998
Brian Haynes,DAL,4,31,11,1,0,0,1,0.06,1998
Sam George,TB,4,21,20,1,0,0,1,0.06,1998
Steve Bell,TB,5,0,0,0,0,0,0,0,1998
Joe Carver,CHI,6,0,0,0,0,0,0,0,1998
Craig Yacks,CLB,4,0,0,0,0,0,0,0,1998
Travis Roy,MET,4,0,0,0,0,0,0,0,1998
Nick Theslof,CLB,4,0,0,0,0,0,0,0,1998
Edgar Hernandez,DAL,6,0,0,0,0,0,0,0,1998
John Jones,TB,4,0,0,0,0,0,0,0,1998
Rob Jachym,NE,6,0,0,0,0,0,0,0,1998
Darren Sawatzky,DAL,6,1,0,0,0,0,0,0,1998
Lyle Yorks,DC,4,1,0,0,0,0,0,0,1998
Manny Lagos,CHI,4,1,0,0,0,0,0,0,1998
Joe Munoz,MET,6,1,0,0,0,0,0,0,1998
Carlos Ledesma,MET,6,1,0,0,0,0,0,0,1998
Tom McLaughlin,NE,6,1,0,0,0,0,0,0,1998
Barry Swift,MET,6,2,0,0,0,0,0,0,1998
Nino Da Silva,KC,6,1,0,0,0,0,0,0,1998
Juan Sastoque,DAL,6,3,0,0,0,0,0,0,1998
Alen Kozic,MIA,4,2,1,0,0,0,0,0,1998
Judah Cooks,DC,4,1,1,0,0,0,0,0,1998
Jesse Van Saun,NE,6,5,0,0,0,0,0,0,1998
Jake Dancy,KC,4,2,2,0,0,0,0,0,1998
Tony Kuhn,CHI,6,5,1,0,0,0,0,0,1998
Brian Johnson,KC,4,6,1,0,0,0,0,0,1998
Eric Quill,TB,6,4,0,0,0,0,0,0,1998
Jacek Ziober,TB,6,3,3,0,0,0,0,0,1998
Pete Marino,KC,6,11,1,0,0,0,0,0,1998
Brian Bates,CHI,4,6,4,0,0,0,0,0,1998
Roger Thomas,MIA,4,5,4,0,0,0,0,0,1998
A.J. Wood,DC,6,19,3,0,0,0,0,0,1998
Jerry Tamashiro,MIA,6,12,5,0,0,0,0,0,1998
Janusz Michallik,NE,4,12,9,0,0,0,0,0,1998
Jorge Flores,DAL,4,14,8,0,0,0,0,0,1998
Chris Klein,KC,4,17,8,0,0,0,0,0,1998
Josh Keller,CHI,4,15,11,0,0,0,0,0,1998
David Nakhid,NE,4,18,14,0,0,0,0,0,1998
Steve Ralston,TB,4,32,32,18,3,9,9,0.56,1999
Marco Etcheverry,DC,4,22,22,17,4,6,11,0.81,1999
Carlos Valderrama,MIA,4,31,31,15,4,7,8,0.49,1999
Jason Kreis,DAL,4,32,32,15,7,9,6,0.48,1999
Henry Gutierrez,MIA,4,30,28,14,3,9,5,0.52,1999
Jaime Moreno,DC,6,25,25,13,5,9,4,0.55,1999
Robert Warzycha,CLB,4,28,23,12,2,7,5,0.52,1999
Ben Olsen,DC,4,28,26,11,2,6,5,0.43,1999
Preki,KC,4,30,28,11,2,8,3,0.38,1999
Roy Lassiter,DC,6,30,29,11,5,7,4,0.38,1999
Roman Kosecki,CHI,6,25,23,10,4,8,2,0.49,1999
Brian McBride,CLB,6,25,25,10,3,4,6,0.41,1999
Mauricio Ramos,TB,4,30,28,9,2,5,4,0.36,1999
Jeff Baicher,NE,4,30,30,9,2,4,5,0.34,1999
John Harkes,NE,4,22,21,8,0,2,6,0.38,1999
Jerzy Podbrozny,CHI,6,29,28,8,3,3,5,0.31,1999
Peter Nowak,CHI,4,28,28,8,2,4,4,0.29,1999
Brian Maisonneuve,CLB,4,29,28,8,1,6,2,0.29,1999
Joe-Max Moore,NE,6,29,29,8,0,4,4,0.28,1999
Chad Deering,DAL,4,25,22,7,0,3,4,0.33,1999
Mark Chung,MET,4,26,22,7,2,3,4,0.32,1999
Ante Razov,CHI,6,30,24,7,3,2,5,0.3,1999
Dominic Kinnear,TB,4,28,27,7,2,3,4,0.29,1999
Leonel Alvarez,DAL,4,29,28,7,3,4,3,0.26,1999
Nelson Vargas,MIA,4,22,14,6,2,3,3,0.46,1999
A.J. Wood,DC,6,24,13,6,0,4,2,0.39,1999
Mark Santel,DAL,4,26,22,6,2,3,3,0.3,1999
Oscar Pareja,DAL,4,27,25,6,2,2,4,0.28,1999
Richie Williams,DC,4,23,23,6,3,4,2,0.27,1999
Chris Henderson,KC,4,30,29,6,2,4,2,0.21,1999
Jeff Cunningham,CLB,6,28,15,5,2,5,0,0.29,1999
Brian Johnson,KC,4,26,19,5,0,5,0,0.27,1999
Musa Shannon,TB,5,27,21,5,1,1,4,0.25,1999
Chris Armas,CHI,4,22,22,5,2,3,2,0.23,1999
Chris Klein,KC,4,30,24,5,0,4,1,0.2,1999
Brian West,CLB,5,22,13,4,0,4,0,0.34,1999
Alex Bunbury,KC,6,19,17,4,1,3,1,0.23,1999
Brian Kelly,MET,4,28,21,4,1,2,2,0.2,1999
Brian Kamler,DC,4,28,23,4,1,3,1,0.17,1999
Mike Burns,NE,4,28,28,4,2,2,2,0.14,1999
Maurice Johnston,KC,5,29,29,4,0,2,2,0.14,1999
Miles Joseph,MET,4,20,13,3,1,2,1,0.23,1999
Henry Zambrano,MET,6,14,14,3,0,2,1,0.23,1999
Chris Brown,KC,5,28,19,3,1,0,3,0.16,1999
Jason Farrell,CLB,6,28,20,3,0,2,1,0.16,1999
Pablo Mastroeni,MIA,4,23,23,3,0,2,1,0.13,1999
Ted Eck,DAL,5,31,25,3,3,3,0,0.12,1999
Eduardo Hurtado,MET,6,28,26,3,1,2,1,0.11,1999
Roberto Gaucho,MIA,6,5,4,2,0,1,1,0.61,1999
Mickey Trotman,DAL,6,7,6,2,0,2,0,0.37,1999
Sasa Curcic,MET,6,9,7,2,0,1,1,0.37,1999
Brian Haynes,DAL,4,18,3,2,1,1,1,0.34,1999
Paul Broome,DAL,4,13,5,2,1,2,0,0.29,1999
Vitalis Takawira,KC,6,18,6,2,0,2,0,0.28,1999
Antonio Otero,DC,4,12,8,2,1,1,1,0.25,1999
John Jairo Trellez,DAL,6,17,9,2,1,1,1,0.23,1999
Jim Rooney,MET,4,13,9,2,1,1,1,0.21,1999
Kris Kelderman,NE,4,18,11,2,0,0,2,0.18,1999
Jason Moore,DC,4,16,12,2,1,0,2,0.18,1999
Sergi Daniv,DAL,4,13,12,2,0,1,1,0.18,1999
Jair,NE,4,21,17,2,0,2,0,0.14,1999
Josh Wolff,CHI,6,28,17,2,1,1,1,0.1,1999
Diego Serna,MIA,6,21,20,2,0,1,1,0.1,1999
Mike Sorber,MET,4,24,24,2,0,1,1,0.09,1999
Giovanni Savarese,NE,6,27,25,2,0,0,2,0.09,1999
Stern John,CLB,6,28,26,2,2,2,0,0.08,1999
Jesse Marsch,CHI,4,29,27,2,2,1,1,0.08,1999
Ramiro Corrales,MET,4,31,31,2,0,1,1,0.07,1999
Cesar Alvarado,TB,4,1,0,1,0,1,0,22.5,1999
Harut Karapetyan,TB,6,2,0,1,0,0,1,2.81,1999
Rob Smith,CLB,4,8,3,1,0,1,0,0.27,1999
Andrew Lewis,CHI,4,9,3,1,0,1,0,0.25,1999
Paul Keegan,NE,6,10,4,1,0,1,0,0.25,1999
Eric Quill,TB,6,15,3,1,0,1,0,0.21,1999
Frank Klopas,CHI,6,13,7,1,0,1,0,0.19,1999
Eric Wynalda,MIA,6,6,6,1,0,1,0,0.18,1999
Bobby Rhine,DAL,4,16,4,1,0,1,0,0.18,1999
Jamar Beasley,NE,4,18,3,1,1,1,0,0.18,1999
Jefferson Gottardi,TB,6,11,11,1,0,1,0,0.12,1999
Billy Thompson,CLB,4,16,9,1,0,0,1,0.11,1999
Jeff Bilyk,MIA,4,11,10,1,0,0,1,0.1,1999
Ariel Graziani,DAL,6,11,11,1,0,1,0,0.1,1999
Temoc Suarez,DAL,4,17,11,1,1,1,0,0.1,1999
Jake Dancy,KC,4,14,10,1,0,0,1,0.09,1999
Carlos Parra,MIA,4,21,11,1,0,1,0,0.08,1999
Edwin Gorter,MIA,4,21,18,1,0,1,0,0.06,1999
Sam George,CHI,4,27,26,1,0,0,1,0.04,1999
Todd Yeagley,CLB,4,29,27,1,1,0,1,0.04,1999
Tomasz Wygonik,MIA,4,0,0,0,0,0,0,0,1999
Jesse Van Saun,CHI,6,0,0,0,0,0,0,0,1999
Scott Pearson,DC,6,0,0,0,0,0,0,0,1999
Gabe Jones,DAL,6,0,0,0,0,0,0,0,1999
John Kerr,NE,6,0,0,0,0,0,0,0,1999
Andreas Maier,MIA,4,0,0,0,0,0,0,0,1999
Jim Manganello,MET,4,0,0,0,0,0,0,0,1999
Fernando Fernandes,MET,4,1,0,0,0,0,0,0,1999
Carlos Rocha,NE,6,1,0,0,0,0,0,0,1999
David Hayes,DC,6,5,0,0,0,0,0,0,1999
Eric Kvello,MET,4,2,1,0,0,0,0,0,1999
Dan Stebbins,CHI,6,1,0,0,0,0,0,0,1999
Rob Johnson,MET,6,1,0,0,0,0,0,0,1999
Lazo Alavanja,DAL,4,1,0,0,0,0,0,0,1999
Mike Slivinski,DC,4,4,0,0,0,0,0,0,1999
Brian Bates,DC,4,1,0,0,0,0,0,0,1999
John Wolyniec,MET,6,4,0,0,0,0,0,0,1999
Imad Baba,NE,4,2,2,0,0,0,0,0,1999
Alen Kozic,MIA,4,4,1,0,0,0,0,0,1999
Alan Prampin,TB,6,4,1,0,0,0,0,0,1999
Paul Wright,KC,6,6,1,0,0,0,0,0,1999
Judah Cooks,DC,4,6,1,0,0,0,0,0,1999
Jason Boyce,MIA,6,4,1,0,0,0,0,0,1999
Kirk Wilson,DAL,4,5,2,0,0,0,0,0,1999
Pete Marino,TB,6,15,0,0,0,0,0,0,1999
