ID,Club,POS,GP,GS,A,GWA,HmA,RdA,A.90min,Timestamp
EastCoastNonStarSub442,13.33333333,9.333333333,6.555555556,4.916666667,3.933333333,3.277777778,2.80952381,2.458333333,2.185185185,202.6666667
EastCoastNonStarSub443,9,6.833333333,4.888888889,3.666666667,2.933333333,2.444444444,2.095238095,1.833333333,1.62962963,202.1666667
EastCoastNonStarSub444,4,4.166666667,3.333333333,2.5,2,1.666666667,1.428571429,1.25,1.111111111,201.7
EastCoastNonStarSub445,6.333333333,5.166666667,4.333333333,3.25,2.6,2.166666667,1.857142857,1.625,1.444444444,202
EastCoastNonStarSub446,8.333333333,6.166666667,5.555555556,4.25,3.4,2.833333333,2.428571429,2.125,1.888888889,202.4
EastCoastNonStarSub447,6.333333333,5.833333333,5.666666667,4.666666667,3.733333333,3.111111111,2.666666667,2.333333333,2.074074074,202.5666667
EastCoastNonStarSub448,7.666666667,5.833333333,5.555555556,4.75,3.8,3.166666667,2.714285714,2.375,2.111111111,202.6
EastCoastNonStarSub449,6.666666667,5.666666667,5.555555556,4.916666667,3.933333333,3.277777778,2.80952381,2.458333333,2.185185185,202.6666667
EastCoastNonStarSub450,1,2.5,5,4.583333333,3.666666667,3.055555556,2.619047619,2.291666667,2.037037037,202.5333333
EastCoastNonStarSub451,2.666666667,4,6.777777778,6.166666667,4.933333333,4.111111111,3.523809524,3.083333333,2.740740741,203.1666667
EastCoastNonStarSub452,6.333333333,5.166666667,7.333333333,7.083333333,5.666666667,4.722222222,4.047619048,3.541666667,3.148148148,203.5333333
EastCoastNonStarSub453,3.666666667,4.5,9.222222222,9.333333333,7.466666667,6.222222222,5.333333333,4.666666667,4.148148148,204.4333333
EastCoastStarSub2,1.666666667,3.166666667,7.888888889,8.416666667,7.4,6.277777778,5.714285714,5.125,4.591111111,203.7653333
EastCoastStarSub3,2.666666667,3.666666667,8.888888889,7.833333333,6.933333333,5.944444444,5.285714286,4.875,4.400740741,203.6606667
EastCoastStarSub4,3.666666667,4.166666667,8.333333333,9.166666667,8.8,7.611111111,7.047619048,6.625,5.964074074,205.1343333
EastCoastStarSub5,5.333333333,5,9.555555556,9.083333333,8.2,7.111111111,6.523809524,5.916666667,5.318888889,204.587
EastCoastStarSub6,4.666666667,5,9.555555556,9,7.933333333,6.777777778,6.047619048,5.541666667,4.973333333,204.276
EastCoastStarSub7,5.333333333,5.333333333,11.11111111,10.41666667,9.133333333,7.722222222,7,6.291666667,5.62962963,204.9
EastCoastStarSub8,6.666666667,6,10.55555556,10.41666667,9.266666667,7.944444444,7.238095238,6.541666667,5.862962963,205.1766667
EastCoastStarSub9,3.666666667,3.833333333,6.666666667,6.666666667,5.933333333,5.055555556,4.333333333,4.166666667,3.758888889,203.283
